date,min,max,avg
2003-01-08,1.5,20.2,12.78
2003-01-09,1.5,16.7,11.28
2003-01-10,5.7,16.5,11.98
2003-01-11,4.8,15.5,10.66
2003-01-12,4.8,15.9,11.975
2003-01-13,4.9,15.9,10.8
2003-01-14,4.9,13.4,9.86
2003-01-15,3.0,14.5,9.5
2003-01-16,3.0,14.5,8.966666666666667
2003-01-17,5.4,13.8,9.233333333333334
2003-01-18,5.4,13.8,11.05
2003-01-19,5.0,14.4,9.52
2003-01-20,5.2,16.2,12.45
2003-01-21,5.0,16.2,11.18
2003-01-22,4.0,14.6,10.36
2003-01-23,4.0,14.6,10.16
2003-01-24,4.8,13.4,8.3
2003-01-25,4.5,12.2,8.225
2003-01-26,4.5,14.6,8.533333333333333
2003-01-27,4.1,14.6,10.38
2003-01-28,2.3,14.3,9.06
2003-01-29,2.3,12.2,6.949999999999999
2003-01-30,2.4,13.2,7.399999999999999
2003-01-31,2.4,16.4,10.0
2003-02-01,4.0,17.4,11.64
2003-02-02,4.3,17.4,11.98
2003-02-03,4.0,16.8,11.6
2003-02-04,4.0,16.8,12.65
2003-02-05,0.4,15.3,8.616666666666667
2003-02-06,0.4,15.3,9.0
2003-02-07,4.8,14.7,10.72
2003-02-08,5.3,14.4,10.7
2003-02-09,5.3,14.1,10.4
2003-02-10,4.3,15.4,9.825
2003-02-11,2.8,17.1,9.783333333333331
2003-02-12,2.8,17.1,10.9
2003-02-13,3.2,15.6,10.98
2003-02-14,3.2,17.2,11.0
2003-02-15,4.9,17.2,12.320000000000002
2003-02-16,5.4,17.1,12.48
2003-02-17,4.0,17.0,11.78
2003-02-18,4.0,17.0,11.16
2003-02-19,4.2,16.0,10.46
2003-02-20,4.7,14.5,11.3
2003-02-21,4.0,14.5,10.08
2003-02-22,4.3,14.6,11.375
2003-02-23,4.0,14.6,9.68
2003-02-24,3.8,13.0,8.88
2003-02-25,3.8,13.0,8.266666666666666
2003-02-26,2.6,14.4,9.36
2003-02-27,2.6,15.5,9.86
2003-02-28,2.8,15.5,10.0
2003-03-01,4.1,13.6,9.68
2003-03-02,3.7,12.9,8.433333333333334
2003-03-03,3.7,12.2,7.649999999999999
2003-03-04,4.1,12.2,8.959999999999999
2003-03-05,5.5,12.4,9.28
2003-03-06,5.2,14.4,9.9
2003-03-07,5.0,14.4,9.483333333333333
2003-03-08,3.9,13.3,9.5
2003-03-09,3.9,13.9,8.8
2003-03-10,2.7,15.2,9.9
2003-03-11,2.7,16.0,10.64
2003-03-12,4.3,16.0,11.28
2003-03-13,2.8,15.8,10.48
2003-03-14,2.8,15.1,9.52
2003-03-15,4.0,15.1,10.74
2003-03-16,3.3,15.0,8.325
2003-03-17,3.3,14.4,7.92
2003-03-18,2.0,14.6,9.88
2003-03-19,2.0,14.6,9.58
2003-03-20,4.0,14.0,9.86
2003-03-21,4.5,13.8,9.46
2003-03-22,1.7,15.0,8.833333333333334
2003-03-23,1.7,15.0,7.42
2003-03-24,2.5,14.9,7.5
2003-03-25,3.1,14.1,9.4
2003-03-26,2.8,15.3,10.04
2003-03-27,2.8,15.3,9.94
2003-03-28,3.1,15.9,8.566666666666666
2003-03-29,3.1,15.9,9.92
2003-03-30,3.7,12.2,9.7
2003-03-31,4.0,12.7,9.0
2003-04-01,3.6,15.0,8.883333333333333
2003-04-02,1.7,14.5,8.98
2003-04-03,1.7,14.5,9.58
2003-04-04,3.9,15.8,9.88
2003-04-05,2.2,15.8,10.419999999999998
2003-04-06,1.2,16.1,8.616666666666665
2003-04-07,1.2,16.1,10.54
2003-04-08,1.7,15.7,10.28
2003-04-09,1.7,14.8,9.32
2003-04-10,0.0,14.8,9.0
2003-04-11,0.5,13.9,7.333333333333333
2003-04-12,0.5,15.1,10.625
2003-04-13,2.0,16.0,9.88
2003-04-14,2.0,16.0,10.04
2003-04-15,0.8,15.8,9.4
2003-04-16,0.8,15.8,8.383333333333333
2003-04-17,2.8,15.8,9.283333333333331
2003-04-18,0.0,16.3,8.799999999999999
2003-04-19,0.1,16.7,8.600000000000001
2003-04-20,0.1,16.7,8.6
2003-04-21,0.0,15.1,8.959999999999999
2003-04-22,0.0,14.0,7.0
2003-04-23,0.3,13.8,8.7
2003-04-24,1.1,14.7,9.04
2003-04-25,0.0,15.7,9.02
2003-04-26,1.0,16.4,9.92
2003-04-27,2.1,16.8,10.6
2003-04-28,2.0,16.8,9.4
2003-04-29,2.0,16.6,10.66
2003-04-30,0.3,16.5,10.04
2003-05-01,0.0,16.5,8.116666666666667
2003-05-02,1.1,17.3,8.766666666666666
2003-05-03,1.0,17.3,9.266666666666666
2003-05-04,1.0,16.5,10.26
2003-05-05,2.9,16.5,10.46
2003-05-06,1.4,14.9,7.040000000000001
2003-05-07,1.4,15.7,8.649999999999999
2003-05-08,1.7,15.7,8.533333333333333
2003-05-09,1.7,15.2,9.580000000000002
2003-05-10,2.0,15.2,9.56
2003-05-11,2.7,14.8,9.82
2003-05-12,2.6,14.8,8.4
2003-05-13,2.6,14.0,9.16
2003-05-14,2.0,14.0,6.840000000000001
2003-05-15,1.0,15.4,8.125
2003-05-16,1.6,15.4,10.5
2003-05-17,0.0,12.7,6.425
2003-05-18,0.0,12.7,7.3199999999999985
2003-05-19,0.4,12.5,6.55
2003-05-20,1.1,12.7,7.066666666666666
2003-05-21,2.9,14.6,9.3
2003-05-22,2.9,15.3,10.16
2003-05-23,2.0,15.3,10.12
2003-05-24,0.9,14.3,9.66
2003-05-25,4.1,13.9,9.9
2003-05-26,4.1,13.6,9.760000000000002
2003-05-27,4.5,13.9,9.96
2003-05-28,3.4,14.1,9.78
2003-05-29,1.7,14.1,8.86
2003-05-30,1.0,13.3,7.816666666666667
2003-05-31,4.7,14.1,9.35
2003-06-01,3.5,14.1,9.075
2003-06-02,3.5,15.0,11.4
2003-06-03,1.2,15.0,8.35
2003-06-04,1.2,14.6,9.56
2003-06-05,3.6,14.6,8.2
2003-06-06,3.6,14.3,9.375
2003-06-07,4.0,14.3,8.3
2003-06-08,2.7,15.0,8.059999999999999
2003-06-09,2.0,15.2,8.533333333333333
2003-06-10,1.0,16.0,8.933333333333332
2003-06-11,2.5,16.4,9.6
2003-06-12,2.5,16.4,9.225
2003-06-13,2.0,15.5,8.833333333333334
2003-06-14,2.4,15.6,10.2
2003-06-15,2.4,15.6,9.125
2003-06-16,3.5,14.0,8.75
2003-06-17,0.6,14.0,9.2
2003-06-18,3.0,13.0,8.25
2003-06-19,0.5,12.3,8.16
2003-06-20,0.5,12.7,7.1000000000000005
2003-06-21,4.3,12.7,8.95
2003-06-22,6.5,14.4,10.175
2003-06-23,4.0,14.4,10.2
2003-06-24,7.0,12.3,10.52
2003-06-25,6.3,13.1,10.183333333333334
2003-06-26,5.2,13.3,10.12
2003-06-27,5.0,13.3,9.35
2003-06-28,3.9,12.8,9.033333333333331
2003-06-29,3.9,12.5,10.125
2003-06-30,5.0,13.9,10.85
2003-07-01,1.4,13.9,9.1
2003-07-02,1.4,12.5,8.583333333333334
2003-07-03,3.0,14.4,9.84
2003-07-04,3.0,14.4,9.94
2003-07-05,5.0,13.3,10.1
2003-07-06,6.0,12.8,9.55
2003-07-07,5.7,13.9,9.616666666666664
2003-07-08,5.0,14.6,9.866666666666667
2003-07-09,4.3,14.6,9.866666666666667
2003-07-10,4.3,14.3,10.18
2003-07-11,4.9,14.0,9.375
2003-07-12,2.6,15.3,9.6
2003-07-13,3.0,15.3,9.033333333333331
2003-07-14,4.0,13.6,9.016666666666667
2003-07-15,1.7,13.4,8.566666666666666
2003-07-16,1.7,11.4,7.58
2003-07-17,3.3,10.6,7.640000000000001
2003-07-18,3.3,13.4,8.18
2003-07-19,4.9,14.9,10.2
2003-07-20,2.8,15.7,11.183333333333332
2003-07-21,2.8,15.7,11.166666666666666
2003-07-22,2.8,15.0,9.225
2003-07-23,2.4,14.5,9.133333333333333
2003-07-24,3.0,14.5,9.5
2003-07-25,0.5,14.0,7.74
2003-07-26,0.5,14.9,8.74
2003-07-27,0.8,14.9,9.48
2003-07-28,1.1,14.4,7.783333333333332
2003-07-29,0.0,12.5,6.916666666666667
2003-07-30,3.0,13.1,8.05
2003-07-31,3.7,13.9,10.22
2003-08-01,0.4,14.3,8.816666666666668
2003-08-02,0.2,14.3,7.3
2003-08-03,0.2,14.2,8.2
2003-08-04,0.2,13.9,8.040000000000001
2003-08-05,3.1,13.9,10.375
2003-08-06,2.2,13.2,9.22
2003-08-07,2.0,13.2,9.4
2003-08-08,0.5,13.0,6.75
2003-08-09,0.5,11.8,5.95
2003-08-10,0.3,12.3,7.24
2003-08-11,4.0,13.5,9.580000000000002
